Wafer_ID,Lot_Num,Wafer_Num,Date,Ox_Chamber,Ox_Type,Ox_Temp,Ox_ppm,Ox_Pressure,Ox_Time,Ox_Thickness,photo_soft_Chamber,resist_uniformity,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1_rpm,spin2_rpm,spin3_rpm,PR_amount,temp_softbake,time_softbake,litho_Chamber,CD,UV_type,Resolution,Energy_Exposure,Etching_Chamber,Etch_Drop_10_20,Etch_Drop_20_30,Etch_Drop_30_40,Etch_Total_Drop,Temp_Etching,Source_Power,Selectivity,Ion_Chamber,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,Ion_Energy,Ion_Temp,Furnace_Temp,RTA_Temp,Target,Error_type
NOLSM32513199,14,41,2024-12-30,2,wet,1194.72,21.14,0.23,107,711.65,2,1.473,16.019,15.127,19.939,198.912,89.861,499.871,3985.641,5152.57,5.125,91.373,30.206,2,40.992,G,489.339,107.215,2,2095.0,2247.0,1270.0,5612.0,69.839,50.547,1.043,2,8190000000000000.0,7.54e+16,8.47e+17,2.99e+17,6e+17,31559.442,101.525,909,154,53,none
NOLSM32513200,14,42,2024-12-30,2,wet,1045.37,32.34,0.32,44,710.04,2,0.926,19.178,14.981,20.112,195.032,90.023,501.565,3978.729,4975.076,4.987,92.044,30.045,2,38.363,G,539.577,106.058,3,2042.0,2138.0,1089.0,5269.0,70.57,50.703,0.857,3,8240000000000000.0,1.24e+16,8.48e+17,3e+17,6e+17,31251.229,101.804,906,155,127,none
NOLSM32513201,14,43,2024-12-30,2,dry,1135.79,29.67,0.32,99,721.62,2,1.681,18.819,15.105,20.131,196.299,90.037,502.574,4056.091,5115.137,5.206,92.793,29.942,2,58.968,I,572.5,108.959,1,2057.0,2316.0,868.0,5241.0,70.306,51.857,1.122,1,8270000000000000.0,7.79e+16,5.92e+17,3e+17,6e+17,31364.08,103.814,906,155,54,none
NOLSM32513202,14,44,2024-12-30,2,wet,1081.33,41.63,0.24,214,701.36,2,1.168,13.677,15.025,20.095,204.492,90.022,507.224,4028.965,5086.479,5.039,92.504,30.016,2,33.663,H,541.102,108.892,2,2072.0,2088.0,1266.0,5426.0,70.632,50.775,0.884,2,1.22e+16,1.13e+17,8.25e+17,3e+17,6e+17,32166.522,102.676,911,153,84,none
NOLSM32513203,14,45,2024-12-30,2,wet,1119.33,40.57,0.14,152,720.56,2,1.015,18.708,14.735,19.989,204.832,90.013,501.247,3971.212,4934.566,5.147,92.596,30.087,2,32.807,G,508.053,109.218,3,2074.0,2125.0,1065.0,5264.0,71.71,49.84,1.122,3,1.18e+16,1.14e+17,4.73e+17,2.99e+17,6e+17,32602.41,104.142,917,160,30,none
NOLSM32513204,14,46,2024-12-30,2,dry,1059.01,32.7,0.21,104,710.05,2,1.884,20.612,15.212,20.071,200.382,90.055,503.392,4035.381,5084.256,5.051,92.835,29.949,3,56.701,H,479.703,106.689,1,2091.0,2264.0,1067.0,5422.0,71.076,50.675,1.062,1,6750000000000000.0,9.89e+16,2.11e+17,3e+17,6e+17,31126.741,103.882,894,156,48,none
NOLSM32513205,14,47,2024-12-30,2,dry,1048.37,36.67,0.21,75,707.37,2,2.023,11.258,14.955,20.063,200.391,89.861,501.416,3952.585,5003.04,4.835,90.031,29.999,3,17.902,G,471.72,111.479,2,2072.0,2161.0,1216.0,5449.0,71.37,50.059,0.914,2,1.49e+16,3.52e+16,4.27e+17,3.01e+17,6e+17,31795.65,104.22,875,154,15,none
NOLSM32513206,14,48,2024-12-30,2,dry,1061.17,36.88,0.36,118,699.3,2,1.859,15.2,14.88,19.979,199.067,90.179,500.951,3972.292,5074.93,4.899,92.052,29.988,3,43.183,I,537.042,107.526,3,2078.0,2092.0,994.0,5164.0,69.288,50.775,0.944,3,6750000000000000.0,1.08e+17,6.22e+17,3.01e+17,6e+17,31208.943,103.87,884,156,184,none
NOLSM32513207,14,49,2024-12-30,2,wet,1234.47,36.01,0.12,127,689.67,2,1.041,12.621,14.914,20.038,195.752,90.049,501.285,4017.185,5009.311,5.045,92.744,30.298,3,55.449,H,518.154,107.55,1,2023.0,2118.0,1121.0,5262.0,70.816,50.919,0.871,1,2980000000000000.0,8.43e+16,6.48e+17,3.01e+17,6e+17,30954.028,99.618,895,155,84,none
NOLSM32513208,14,50,2024-12-30,2,wet,1141.37,38.58,0.1,100,699.69,2,1.41,19.788,14.967,19.939,203.769,90.106,497.229,4072.858,4976.332,4.966,92.497,30.143,3,33.704,G,525.39,106.41,2,2012.0,2231.0,991.0,5234.0,69.706,51.853,1.111,2,1.58e+16,9.95e+16,3.07e+17,3.02e+17,6e+17,31265.025,102.092,916,150,120,none
NOLSM32513209,14,51,2024-12-30,2,dry,1275.1,23.73,0.2,156,715.31,2,0.869,15.879,15.027,20.143,203.246,89.986,500.164,4084.805,4888.495,4.938,89.031,30.006,3,39.038,G,510.887,106.272,3,2046.0,2174.0,1025.0,5245.0,71.048,50.771,0.958,3,6410000000000000.0,5500000000000000.0,4.5e+17,2.99e+17,6e+17,32267.21,104.219,907,155,215,Edge-Loc
NOLSM32513210,14,52,2024-12-30,2,wet,1064.99,33.23,0.08,117,726.67,2,0.902,17.524,15.075,19.925,205.832,90.088,501.464,4044.937,4953.724,4.908,93.593,30.111,3,36.537,G,496.481,112.072,1,2077.0,2185.0,1139.0,5401.0,71.933,50.902,1.121,1,1.54e+16,5.38e+16,2.17e+17,3.03e+17,6e+17,31799.91,104.13,917,150,74,none
NOLSM32513211,14,53,2024-12-30,2,wet,1096.9,31.0,0.15,128,710.88,2,1.642,16.409,15.133,19.959,200.513,89.84,496.46,4010.197,4883.292,4.922,92.19,30.162,3,44.83,H,512.727,111.476,2,2001.0,2174.0,1545.0,5720.0,70.751,50.983,0.984,2,1.23e+16,8.84e+16,6.37e+17,2.99e+17,6e+17,32222.165,104.569,893,157,83,none
NOLSM32513212,14,54,2024-12-30,2,wet,1015.89,33.49,0.17,168,714.45,2,1.763,14.58,14.914,20.04,198.85,90.025,501.61,4000.03,5049.859,4.97,92.835,30.115,3,50.571,I,528.867,107.702,3,2050.0,2268.0,1110.0,5428.0,71.686,50.682,0.843,3,3410000000000000.0,1.26e+17,6.61e+17,3.01e+17,6e+17,32130.402,102.282,900,157,75,none
NOLSM32513213,14,1,2024-12-30,1,wet,1002.4,44.96,0.14,136,709.93,1,1.341,15.645,14.971,19.902,196.426,89.959,500.153,4114.553,5041.604,5.232,89.607,29.943,1,27.549,G,521.594,108.702,3,2037.0,2145.0,1352.0,5534.0,71.427,51.101,1.011,3,1.09e+16,1.27e+17,9.74e+17,3.03e+17,6e+17,31292.762,100.69,899,151,90,none
NOLSM32513214,14,2,2024-12-30,1,dry,1087.55,32.47,0.22,187,711.55,1,0.874,11.977,15.165,19.995,198.998,89.992,502.481,4101.968,4993.427,4.888,91.272,30.025,2,44.691,H,526.323,106.228,2,2046.0,2060.0,1250.0,5356.0,70.957,51.315,1.057,2,1.14e+16,7.25e+16,8.05e+17,2.99e+17,6e+17,32015.121,103.061,874,155,117,none
NOLSM32513215,14,3,2024-12-30,1,wet,1005.04,33.06,0.32,86,704.45,1,1.433,15.257,14.873,19.888,198.301,89.892,501.034,4020.33,4885.546,4.995,91.058,30.101,3,29.412,I,543.078,109.008,1,2059.0,2005.0,1294.0,5358.0,71.886,49.296,0.951,1,1.62e+16,8.58e+16,4.53e+17,3.01e+17,6e+17,30828.475,103.013,882,158,180,none
NOLSM32513216,14,4,2024-12-30,1,dry,1126.03,24.64,0.12,73,704.0,2,1.112,16.049,15.233,19.969,201.02,89.896,500.999,4034.604,5029.254,4.879,88.769,30.018,1,56.877,I,513.357,109.263,1,2058.0,2155.0,1195.0,5408.0,72.364,51.941,1.141,1,1.24e+16,1.5e+17,3.6e+17,2.99e+17,6e+17,32525.838,102.8,926,156,88,none
NOLSM32513217,14,5,2024-12-30,1,dry,1107.54,32.04,0.17,73,722.25,2,1.803,16.075,14.828,20.096,199.426,90.046,503.01,4040.632,4989.225,4.735,91.916,29.864,2,61.43,H,543.943,105.002,2,2082.0,2204.0,978.0,5264.0,71.43,51.737,0.922,2,1.54e+16,4.3e+16,5.93e+17,3.02e+17,6e+17,31584.013,102.496,925,156,95,none
NOLSM32513218,14,6,2024-12-30,1,wet,1205.79,36.94,0.09,160,706.78,2,1.386,12.524,14.723,19.978,202.953,89.812,508.907,4068.521,5066.945,4.957,92.368,30.102,3,26.001,I,521.107,108.986,3,2048.0,2146.0,837.0,5031.0,71.084,52.025,0.867,3,1.65e+16,1.26e+17,8.12e+17,3e+17,6e+17,31743.923,104.177,914,156,218,Edge-Loc
NOLSM32513219,14,7,2024-12-30,1,dry,1038.62,35.55,0.09,136,687.84,3,1.09,14.512,15.469,19.848,200.152,89.966,501.402,4003.676,5042.61,4.839,93.336,30.187,2,43.219,H,526.99,108.079,2,2022.0,2172.0,1020.0,5214.0,70.31,52.393,1.046,2,7240000000000000.0,1.96e+17,5.41e+17,2.96e+17,6e+17,32590.5,106.089,915,154,161,none
NOLSM32513220,14,8,2024-12-30,1,wet,1091.6,35.1,0.09,130,704.11,3,0.685,23.661,15.106,20.101,199.149,89.775,497.333,4011.238,5048.556,4.872,92.513,30.044,3,23.089,G,528.92,107.252,1,2074.0,2012.0,1168.0,5254.0,68.787,50.112,1.192,1,9910000000000000.0,6.1e+16,1.66e+17,3.02e+17,6e+17,32202.176,103.869,882,153,145,none
NOLSM32513221,14,9,2024-12-30,2,dry,1006.24,41.89,0.21,146,708.89,1,2.084,14.517,14.99,19.836,200.922,90.057,499.111,4016.531,4929.431,5.096,90.256,29.928,1,59.339,H,529.539,107.397,1,2058.0,2068.0,1165.0,5291.0,70.626,51.599,1.114,1,1.38e+16,1.09e+17,7.02e+17,3e+17,6e+17,31167.796,104.266,888,159,151,none
NOLSM32513222,14,10,2024-12-30,2,wet,1162.3,33.05,0.36,90,699.79,1,1.45,20.212,15.129,19.801,197.169,90.005,503.84,4058.978,5081.633,4.812,91.645,30.065,2,24.161,H,476.537,109.0,2,2063.0,2058.0,1167.0,5288.0,70.646,50.156,1.107,2,1.79e+16,8.57e+16,6.04e+17,3e+17,6e+17,30598.136,102.632,860,155,110,none
NOLSM32513223,14,11,2024-12-30,2,wet,1054.48,29.61,0.17,95,703.07,1,0.791,18.421,14.968,19.962,194.794,89.984,501.87,3993.421,5052.769,4.677,95.871,29.981,3,53.691,H,527.287,106.939,3,2051.0,2186.0,1104.0,5341.0,70.488,52.212,0.861,3,1.07e+16,9.57e+16,2.49e+17,3.01e+17,6e+17,32095.478,103.291,902,155,93,none
NOLSM32513224,14,12,2024-12-30,2,dry,1104.88,30.02,0.23,115,697.41,2,0.449,15.872,15.012,19.876,200.893,90.027,499.153,4077.503,4922.153,5.099,94.148,30.031,1,33.921,G,527.197,105.393,3,2050.0,2044.0,1412.0,5506.0,70.837,51.757,1.229,3,1.44e+16,5.22e+16,9.28e+17,2.99e+17,6e+17,31073.977,101.344,893,155,76,none
NOLSM32513225,14,13,2024-12-30,2,wet,1105.37,45.7,0.17,56,709.78,2,1.645,19.539,14.85,20.082,198.269,90.11,500.6,4114.813,4978.185,5.023,96.157,30.104,2,48.73,H,500.89,106.973,2,2060.0,2217.0,976.0,5253.0,69.139,50.79,1.002,2,1e+16,1.31e+17,6.99e+17,3e+17,6e+17,31732.537,104.116,912,153,65,none
NOLSM32513226,14,14,2024-12-30,2,wet,1176.49,20.92,0.24,107,709.7,2,1.25,15.633,14.972,19.962,198.777,90.119,499.849,3983.769,5152.43,5.031,91.335,29.89,3,40.904,G,489.061,107.25,1,2095.0,2247.0,1270.0,5612.0,69.699,50.329,0.997,1,8190000000000000.0,7.54e+16,8.47e+17,2.99e+17,6e+17,31559.651,101.575,909,154,53,none
NOLSM32513227,14,15,2024-12-30,2,wet,1028.75,32.18,0.28,44,714.03,3,0.595,16.378,14.766,20.128,195.031,89.926,504.655,4009.393,4975.333,4.865,92.066,30.222,1,38.275,G,539.544,106.329,1,2042.0,2138.0,1089.0,5269.0,70.692,50.924,0.811,1,8240000000000000.0,1.24e+16,8.48e+17,3e+17,6e+17,31251.18,101.892,906,155,127,none
NOLSM32513228,14,16,2024-12-30,2,dry,1123.49,29.77,0.25,99,721.68,3,1.456,15.177,15.027,19.881,196.584,89.897,495.985,4023.511,5114.908,5.159,92.523,29.887,2,59.1,I,572.52,109.056,2,2057.0,2316.0,868.0,5241.0,70.303,51.863,1.128,2,8270000000000000.0,7.79e+16,5.92e+17,3e+17,6e+17,31364.02,103.853,906,155,202,Edge-Loc
NOLSM32513229,14,17,2024-12-30,2,wet,1064.68,41.61,0.2,214,701.77,3,1.593,17.7,15.022,19.934,204.49,89.915,499.303,3945.395,5086.32,4.823,92.506,30.208,3,33.547,H,541.264,109.012,3,2072.0,2088.0,1266.0,5426.0,70.529,50.599,1.059,3,1.22e+16,1.13e+17,8.25e+17,3e+17,6e+17,32166.671,102.611,911,153,84,none
NOLSM32513230,14,18,2024-12-30,3,wet,1103.91,40.44,0.26,152,720.66,1,1.15,10.925,14.961,20.068,204.967,90.011,504.435,3963.161,4934.759,4.971,92.78,29.976,1,32.426,G,508.01,109.277,3,2074.0,2125.0,1065.0,5264.0,71.483,50.096,0.958,3,1.18e+16,1.14e+17,4.73e+17,2.99e+17,6e+17,32602.503,104.029,917,160,272,Edge-Loc
NOLSM32513231,14,19,2024-12-30,3,dry,1053.91,32.65,0.14,104,709.91,1,1.169,16.168,14.958,20.2,200.313,89.904,499.095,3951.461,5084.471,5.112,93.028,30.006,2,56.522,H,479.615,106.761,2,2091.0,2264.0,1067.0,5422.0,70.946,50.85,1.017,2,6750000000000000.0,9.89e+16,2.11e+17,3e+17,6e+17,31126.947,103.852,894,156,76,none
NOLSM32513232,14,20,2024-12-30,3,dry,1028.14,36.83,0.3,75,707.26,1,1.84,13.761,15.072,20.134,200.38,90.172,497.307,4033.756,5002.859,5.043,90.029,29.737,3,17.959,G,471.765,111.482,1,2072.0,2161.0,1216.0,5449.0,71.138,50.07,0.884,1,1.49e+16,3.52e+16,4.27e+17,3.01e+17,6e+17,31795.566,103.942,875,154,95,none
NOLSM32513233,14,21,2024-12-30,3,dry,1046.37,36.76,0.3,118,699.67,2,0.48,14.181,14.95,19.971,199.146,90.044,500.652,4021.034,5074.689,5.074,92.026,30.014,1,43.059,I,537.05,107.644,1,2078.0,2092.0,994.0,5164.0,69.344,50.664,1.06,1,6750000000000000.0,1.08e+17,6.22e+17,3.01e+17,6e+17,31209.038,103.736,884,156,184,none
NOLSM32513234,14,22,2024-12-30,3,wet,1219.43,35.76,0.12,127,689.71,2,2.008,15.513,14.988,19.889,195.723,90.161,504.797,4009.625,5009.418,4.981,92.603,30.093,2,55.407,H,518.028,107.452,2,2023.0,2118.0,1121.0,5262.0,70.87,50.849,1.068,2,2980000000000000.0,8.43e+16,6.48e+17,3.01e+17,6e+17,30954.123,99.616,895,155,84,none
NOLSM32513235,14,23,2024-12-30,3,wet,1139.5,38.51,0.3,100,699.7,3,1.307,15.85,15.013,19.999,203.847,90.083,499.579,4005.613,4976.401,4.982,92.498,30.032,1,33.489,G,525.481,106.456,3,2012.0,2231.0,991.0,5234.0,69.774,51.893,1.045,3,1.58e+16,9.95e+16,3.07e+17,3.02e+17,6e+17,31265.088,101.946,916,150,120,none
NOLSM32513236,14,24,2024-12-30,3,dry,1269.15,23.56,0.19,156,715.21,3,1.468,14.654,15.121,20.08,203.163,89.906,499.114,4011.194,4888.226,4.981,89.405,29.979,3,39.289,G,511.0,106.289,1,2046.0,2174.0,1025.0,5245.0,70.945,50.848,1.141,1,6410000000000000.0,5500000000000000.0,4.5e+17,2.99e+17,6e+17,32267.203,104.089,907,155,215,Edge-Loc
NOLSM32513237,14,25,2024-12-30,1,wet,1050.49,33.32,0.08,117,726.55,1,1.561,14.135,14.865,20.114,205.82,89.901,500.784,3925.063,4953.64,4.971,93.639,29.932,1,36.642,G,496.261,111.91,1,2077.0,2185.0,1139.0,5401.0,72.025,50.734,0.876,1,1.54e+16,5.38e+16,2.17e+17,3.03e+17,6e+17,31799.623,104.149,917,150,74,none
NOLSM32513238,14,26,2024-12-30,1,wet,1080.09,31.22,0.27,128,710.81,1,0.662,16.103,15.274,20.031,200.717,89.956,502.371,3984.8,4883.183,5.043,92.242,30.128,2,44.964,H,512.657,111.575,2,2001.0,2174.0,1545.0,5720.0,70.813,50.868,0.965,2,1.23e+16,8.84e+16,6.37e+17,2.99e+17,6e+17,32222.248,104.871,893,157,83,none
NOLSM32513239,14,27,2024-12-30,1,wet,998.98,33.35,0.29,168,714.59,1,0.652,14.457,15.053,19.994,198.985,90.142,500.405,4000.106,5049.753,5.192,92.621,30.089,3,50.412,I,529.105,107.618,3,2050.0,2268.0,1110.0,5428.0,71.671,50.628,1.311,3,3410000000000000.0,1.26e+17,6.61e+17,3.01e+17,6e+17,32130.359,102.502,900,157,75,none
NOLSM32513240,15,28,2024-12-31,2,dry,1102.56,39.19,0.24,135,687.49,3,1.457,13.445,14.935,19.78,204.325,89.906,495.971,4099.351,4950.832,5.1,92.886,30.167,1,42.852,I,548.721,106.817,1,2066.0,2134.0,1143.0,5343.0,71.882,51.443,1.304,1,2880000000000000.0,8.25e+16,5.22e+17,3.01e+17,6e+17,32241.498,101.983,912,156,70,none
NOLSM32513241,15,29,2024-12-31,2,dry,1091.13,35.19,0.24,93,715.15,3,0.725,15.538,15.221,19.969,198.621,90.088,500.376,4022.971,5061.49,4.978,94.17,30.095,1,45.252,H,533.067,109.602,2,2060.0,2137.0,1100.0,5297.0,70.259,51.144,1.229,2,8140000000000000.0,1.65e+17,2.54e+17,3.01e+17,6e+17,32695.138,100.639,893,158,107,none
NOLSM32513242,15,30,2024-12-31,2,wet,1144.04,32.02,0.29,103,695.43,3,0.611,16.225,15.115,19.96,200.252,90.072,502.367,4100.539,4995.923,5.154,94.642,30.062,1,56.148,I,526.793,108.295,3,2059.0,2199.0,1156.0,5414.0,71.208,50.098,0.974,3,1.42e+16,9.77e+16,3.16e+17,2.99e+17,6e+17,32457.934,103.263,894,152,77,none
NOLSM32513243,15,31,2024-12-31,2,wet,970.29,44.96,0.14,87,705.13,3,1.856,15.342,14.819,20.071,199.534,90.072,503.578,4028.02,4922.349,5.248,93.745,30.162,1,50.09,I,510.497,108.71,1,2081.0,2064.0,1311.0,5456.0,69.128,50.725,1.108,1,1.23e+16,9.7e+16,3.21e+17,3.01e+17,6e+17,32385.672,100.857,901,155,89,none
NOLSM32513244,15,32,2024-12-31,2,wet,976.85,43.58,0.24,103,706.97,3,1.848,17.088,14.852,19.895,201.875,90.013,498.442,4018.642,5123.645,5.117,90.455,29.964,1,45.883,H,497.744,108.821,2,2052.0,2043.0,1321.0,5416.0,69.815,51.071,1.089,2,1.78e+16,6.64e+16,6.58e+17,3e+17,6e+17,32928.856,104.806,885,153,138,none
NOLSM32513245,15,33,2024-12-31,2,dry,1134.33,26.98,0.18,121,726.33,3,1.875,17.455,14.815,19.78,204.062,89.993,495.388,4071.693,5006.82,5.029,93.584,29.924,1,49.428,G,545.396,109.634,3,2071.0,2006.0,1200.0,5277.0,71.126,51.965,1.115,3,5990000000000000.0,1.35e+17,1.14e+18,2.99e+17,6e+17,32507.588,103.763,907,153,154,none
NOLSM32513246,15,34,2024-12-31,2,wet,1172.74,31.8,0.11,115,712.33,3,1.012,15.002,15.143,19.921,199.722,89.998,494.518,4144.444,5026.937,4.876,92.609,29.853,1,36.756,H,549.958,107.88,1,2094.0,2385.0,784.0,5263.0,70.573,52.102,1.008,1,9960000000000000.0,5.89e+16,6.87e+17,3.01e+17,6e+17,31557.661,99.593,897,154,62,none
NOLSM32513247,15,35,2024-12-31,2,dry,984.11,38.81,0.18,129,715.63,3,1.467,16.407,15.088,19.901,202.433,90.17,498.311,4043.97,4870.716,4.942,90.313,30.15,1,30.686,H,500.363,108.34,2,2004.0,2363.0,1075.0,5442.0,69.014,51.649,1.008,2,7060000000000000.0,1.19e+17,5.26e+17,3e+17,6e+17,32314.82,102.231,916,153,125,none
NOLSM32513248,15,36,2024-12-31,2,dry,1087.65,32.93,0.26,118,710.51,3,1.003,17.1,14.967,20.019,200.672,90.026,505.869,3959.623,5034.991,5.205,92.233,29.941,1,40.764,H,530.026,108.636,3,2079.0,1944.0,1347.0,5370.0,70.801,51.759,1.061,3,1.17e+16,5.23e+16,5.98e+17,3.01e+17,6e+17,32704.753,104.474,911,153,129,none
NOLSM32513249,15,37,2024-12-31,2,dry,1158.39,31.77,0.22,149,703.3,3,0.9,16.646,14.967,19.991,200.776,89.926,502.465,3949.491,4999.164,5.008,89.189,29.95,2,24.513,H,500.492,105.327,1,2066.0,2181.0,1120.0,5367.0,70.733,50.179,1.201,1,8720000000000000.0,1.38e+17,3.74e+17,3.01e+17,6e+17,32148.116,104.377,896,158,85,none
NOLSM32513250,15,38,2024-12-31,2,dry,977.15,39.57,0.3,71,704.48,3,1.417,20.469,14.992,19.917,200.284,90.039,502.847,4035.676,5015.852,5.084,91.034,29.901,2,29.064,G,492.106,108.447,2,2028.0,2220.0,1006.0,5254.0,68.887,50.086,0.916,2,1.15e+16,1.52e+17,4.58e+17,3e+17,6e+17,32153.37,101.987,911,156,132,none
NOLSM32513251,15,39,2024-12-31,2,dry,1003.07,32.91,0.09,86,711.13,3,1.608,17.079,15.144,20.107,200.653,90.138,502.047,3939.419,5034.212,5.075,91.989,29.967,2,37.449,H,554.855,108.375,3,2046.0,2270.0,1127.0,5443.0,71.692,49.892,1.003,3,1.46e+16,2.69e+16,6.04e+17,3e+17,6e+17,32034.106,107.522,878,156,95,none
NOLSM32513252,15,40,2024-12-31,2,wet,1120.8,38.11,0.37,157,707.68,3,1.375,13.421,14.851,20.055,199.429,90.106,499.274,3999.863,4981.13,4.968,93.258,29.887,2,55.808,G,483.699,109.738,1,2092.0,2071.0,1063.0,5226.0,70.118,50.767,1.056,1,9500000000000000.0,1.14e+17,4.29e+17,3.03e+17,6e+17,30966.621,105.43,903,152,117,none
NOLSM32513253,15,41,2024-12-31,2,wet,951.24,40.04,0.35,74,717.96,3,0.563,15.945,14.914,19.746,206.798,89.842,505.718,3979.695,4978.668,4.88,90.276,30.138,2,49.61,I,538.996,106.92,2,2058.0,2006.0,1473.0,5537.0,70.655,50.977,1.13,2,1.11e+16,1.46e+17,3.77e+17,3e+17,6e+17,31509.131,104.388,884,154,110,none
NOLSM32513254,15,42,2024-12-31,2,wet,1047.61,35.49,0.45,112,713.53,3,0.789,15.654,14.904,20.146,202.62,89.945,494.92,4095.801,4958.642,5.101,92.158,30.15,2,45.177,H,540.243,107.984,3,2087.0,2058.0,1186.0,5331.0,71.724,51.13,1.035,3,1.15e+16,9.13e+16,4.82e+17,3.03e+17,6e+17,31497.268,105.082,906,152,88,none
NOLSM32513255,15,43,2024-12-31,2,dry,1142.97,28.56,0.06,103,712.7,3,0.995,15.456,14.949,20.024,196.059,90.161,504.237,4043.719,4926.562,5.066,91.752,30.065,2,31.461,I,525.373,107.788,1,2091.0,2116.0,1076.0,5283.0,70.547,51.317,1.032,1,2.01e+16,1.58e+17,5.62e+17,3.01e+17,6e+17,30883.925,100.623,906,150,55,none
NOLSM32513256,15,44,2024-12-31,2,wet,1025.05,34.59,0.01,198,714.44,3,1.077,14.443,14.943,20.079,198.226,90.104,500.014,3977.576,5105.751,4.81,91.111,30.057,2,46.522,G,506.174,108.035,2,2061.0,2185.0,1110.0,5356.0,70.033,50.976,1.038,2,7300000000000000.0,1.79e+17,3.31e+17,3e+17,6e+17,32548.552,101.757,913,153,118,none
NOLSM32513257,15,45,2024-12-31,2,wet,1253.45,34.86,0.29,22,715.51,3,1.939,15.904,15.072,20.055,200.427,89.988,500.438,4041.08,5036.7,4.836,92.21,30.135,2,37.324,G,526.091,107.23,3,2020.0,2112.0,1311.0,5443.0,71.152,51.483,0.98,3,1.34e+16,8.04e+16,3.52e+17,3.01e+17,6e+17,32096.926,102.962,889,154,159,none
NOLSM32513258,15,46,2024-12-31,2,wet,1099.43,32.59,0.3,87,713.18,3,0.975,12.84,14.951,20.045,200.394,89.958,494.945,4012.877,5035.933,5.077,93.681,30.149,3,32.934,H,514.785,109.37,1,2041.0,2234.0,1082.0,5357.0,71.195,50.308,1.104,1,8720000000000000.0,5.58e+16,4.22e+17,3e+17,6e+17,31877.006,103.311,900,156,127,none
NOLSM32513259,15,47,2024-12-31,2,wet,1103.3,38.11,0.13,66,714.35,3,1.709,15.436,15.074,19.918,196.677,89.913,499.378,4065.376,5054.384,5.106,90.751,29.997,3,41.796,I,476.998,106.232,2,2048.0,2219.0,1098.0,5365.0,71.351,51.15,1.079,2,1.62e+16,5.1e+16,4.6e+17,2.99e+17,6e+17,31373.269,103.913,911,154,69,none
NOLSM32513260,15,48,2024-12-31,2,dry,1108.12,33.76,0.24,118,710.05,3,1.274,11.888,15.046,20.081,199.086,89.972,500.97,4086.83,4924.577,5.133,89.187,30.133,3,25.283,I,516.227,108.166,3,2038.0,2259.0,1141.0,5438.0,71.286,49.918,1.028,3,1.08e+16,7.93e+16,4.8e+17,2.98e+17,6e+17,32270.912,102.76,903,157,93,none
NOLSM32513261,15,49,2024-12-31,2,dry,1259.17,29.11,0.18,177,710.69,3,0.537,17.309,15.021,20.046,198.111,89.983,493.114,4080.559,5064.67,5.228,89.921,30.039,3,51.564,I,516.235,107.693,1,2059.0,2138.0,1265.0,5462.0,71.244,50.817,1.272,1,1.44e+16,1.29e+17,6.72e+17,2.99e+17,6e+17,32062.354,104.484,885,152,88,none
NOLSM32513262,15,50,2024-12-31,2,dry,1203.89,49.95,0.17,70,711.61,3,0.636,16.192,14.96,19.958,200.88,89.947,498.522,4061.805,5037.04,4.898,93.047,30.058,3,45.571,H,494.649,107.074,2,2039.0,2075.0,1358.0,5472.0,71.143,50.754,1.097,2,1.73e+16,9.95e+16,5.37e+17,3e+17,6e+17,32374.807,104.115,898,155,79,none
NOLSM32513263,15,51,2024-12-31,2,dry,1051.65,32.35,0.25,145,709.98,3,1.348,18.821,14.9,19.901,201.766,90.03,501.865,4022.07,4937.453,5.06,92.222,30.029,3,38.98,G,528.857,106.606,3,2076.0,1935.0,1394.0,5405.0,71.093,50.517,0.958,3,8720000000000000.0,1e+17,6.54e+17,2.98e+17,6e+17,31438.794,104.74,908,148,92,none
NOLSM32513264,15,52,2024-12-31,2,wet,1186.74,32.73,0.19,74,715.02,3,2.455,18.763,14.884,19.977,196.748,90.051,501.034,3996.789,5110.684,5.03,89.514,29.918,3,41.052,H,519.244,109.194,1,2094.0,2170.0,1051.0,5315.0,71.331,50.55,0.959,1,7300000000000000.0,1.13e+17,6.12e+17,3e+17,6e+17,32297.257,102.604,893,152,60,none
NOLSM32513265,15,53,2024-12-31,2,wet,926.43,36.71,0.2,75,707.48,3,1.158,13.76,14.93,20.154,201.956,89.904,498.207,4074.015,4971.197,5.122,89.336,30.014,3,58.671,I,462.012,104.992,2,2093.0,2177.0,1294.0,5564.0,71.237,51.234,1.08,2,1.82e+16,6.32e+16,6.9e+17,3.01e+17,6e+17,31153.952,103.658,927,154,54,none
NOLSM32513266,15,54,2024-12-31,2,dry,1190.71,35.57,0.21,108,700.64,3,1.329,18.622,14.958,19.966,200.212,89.979,501.999,4078.224,4942.685,5.1,92.285,29.936,3,30.422,G,491.17,109.725,3,2060.0,2279.0,1105.0,5444.0,71.235,50.902,1.231,3,1.3e+16,1.49e+17,6.14e+17,3.02e+17,6e+17,32181.353,104.725,906,156,91,none
